layer,type,level,polytilesetname,polylayername,pointtilesetname,pointlayername,id,feature_id,wikidata_id,worldview,unit_code,name,name_en,names,description,source_date,iso_3166_1_alpha_3,iso_3166_1,grouping_attributes,join_attributes,parent_1,parent_2,parent_3,parent_4,z_min,area_sqkm,centroid,bounds
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC158,54543081,,all,58,"Vermillion, SD micro area",,,metropolitan area,2019,USA,US,,,,,,,1,1477,"[-96.9833,42.8946]","[-97.1608,42.7042,-96.8054,43.0837]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC159,54608617,,all,59,"Vernal, UT micro area",,,metropolitan area,2019,USA,US,,,,,,,1,15266,"[-109.5138,40.1615]","[-110.0482,39.4618,-109.0478,40.8584]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC15A,54674153,,all,5A,"Vernon, TX micro area",,,metropolitan area,2019,USA,US,,,,,,,1,3063,"[-99.2141,34.1469]","[-99.4757,33.8338,-98.9523,34.4588]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC15B,54739689,,all,5B,"Vicksburg, MS micro area",,,metropolitan area,2019,USA,US,,,,,,,1,1902,"[-90.7914,32.349]","[-91.1746,32.0783,-90.5538,32.6189]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC15C,54805225,,all,5C,"Victoria, TX metro area",,,metropolitan area,2019,USA,US,,,,,,,1,5178,"[-97.167,28.7472]","[-97.7785,28.3887,-96.6555,29.104]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC15D,54870761,,all,5D,"Vidalia, GA micro area",,,metropolitan area,2019,USA,US,,,,,,,1,1888,"[-82.4102,32.133]","[-82.6562,31.9118,-82.1819,32.3538]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC15E,24462057,,all,5E,"Vineyard Haven, MA micro area",,,metropolitan area,2019,USA,US,,,,,,,1,370,"[-70.6195,41.3922]","[-70.9509,41.2495,-70.4466,41.5216]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC15F,10961641,,all,5F,"Virginia Beach, VA metro area",,,metropolitan area,2019,USA,US,,,,,,,1,11619,"[-76.7247,36.6084]","[-77.5019,36.0717,-75.7731,37.6032]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC15G,11092713,,all,5G,"Visalia, CA metro area",,,metropolitan area,2019,USA,US,,,,,,,1,15556,"[-118.8232,36.2683]","[-119.5732,35.7892,-117.9808,36.7448]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC15H,11027177,,all,5H,"Wabash, IN micro area",,,metropolitan area,2019,USA,US,,,,,,,1,1442,"[-85.7919,40.8491]","[-85.9464,40.651,-85.6386,41.0467]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC15J,11158249,,all,5J,"Waco, TX metro area",,,metropolitan area,2019,USA,US,,,,,,,1,5584,"[-97.1138,31.4262]","[-97.6052,30.9862,-96.5969,31.8631]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC15K,63521513,,all,5K,"Watertown, NY metro area",,,metropolitan area,2019,USA,US,,,,,,,1,4643,"[-75.8114,44.0321]","[-76.447,43.6681,-75.4461,44.3983]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC15M,11223785,,all,5M,"Wahpeton, ND micro area",,,metropolitan area,2019,USA,US,,,,,,,1,8233,"[-96.7802,46.2868]","[-97.2807,45.9352,-96.2646,46.6317]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC15N,11289321,,all,5N,"Walla Walla, WA metro area",,,metropolitan area,2019,USA,US,,,,,,,1,4855,"[-118.5043,46.3041]","[-119.0415,45.9999,-117.9915,46.6068]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC15P,11354857,,all,5P,"Wapakoneta, OH micro area",,,metropolitan area,2019,USA,US,,,,,,,1,1372,"[-84.2245,40.5208]","[-84.4562,40.3545,-83.88,40.6861]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC15Q,11420393,,all,5Q,"Warner Robins, GA metro area",,,metropolitan area,2019,USA,US,,,,,,,1,1635,"[-83.6845,32.4879]","[-84.0182,32.2826,-83.4825,32.6928]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC15R,11485929,,all,5R,"Warren, PA micro area",,,metropolitan area,2019,USA,US,,,,,,,1,3125,"[-79.2809,41.8117]","[-79.613,41.6234,-78.9157,41.9995]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC15S,11551465,,all,5S,"Warrensburg, MO micro area",,,metropolitan area,2019,USA,US,,,,,,,1,2770,"[-93.8132,38.7473]","[-94.1294,38.5562,-93.4931,38.9379]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC15T,11617001,,all,5T,"Warsaw, IN micro area",,,metropolitan area,2019,USA,US,,,,,,,1,1911,"[-85.8534,41.2387]","[-86.0776,41.0419,-85.6512,41.4369]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC15V,11682537,,all,5V,"Washington, IN micro area",,,metropolitan area,2019,USA,US,,,,,,,1,1452,"[-87.0973,38.6977]","[-87.2794,38.4904,-86.9041,38.9042]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC15W,11748073,,all,5W,"Washington, NC micro area",,,metropolitan area,2019,USA,US,,,,,,,1,2662,"[-76.6974,35.4782]","[-77.1958,35.2161,-76.4721,35.7395]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC15X,53494505,,all,5X,"Washington, DC metro area",,,metropolitan area,2019,USA,US,,,,,,,1,22183,"[-77.524,38.8605]","[-78.4528,37.9907,-76.3809,39.72]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC15Y,63259369,,all,5Y,"Washington Court House, OH micro area",,,metropolitan area,2019,USA,US,,,,,,,1,1369,"[-83.4401,39.5472]","[-83.6702,39.3774,-83.2524,39.7169]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC15Z,63324905,,all,5Z,"Waterloo, IA metro area",,,metropolitan area,2019,USA,US,,,,,,,1,5322,"[-92.3185,42.5592]","[-93.0271,42.2093,-92.0641,42.9073]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC160,63390441,,all,60,"Watertown, SD micro area",,,metropolitan area,2019,USA,US,,,,,,,1,4585,"[-97.1878,44.8482]","[-97.4947,44.5429,-96.882,45.1519]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC161,63455977,,all,61,"Watertown, WI micro area",,,metropolitan area,2019,USA,US,,,,,,,1,2065,"[-88.7769,43.0212]","[-89.0136,42.8424,-88.5358,43.1982]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC162,63587049,,all,62,"Wauchula, FL micro area",,,metropolitan area,2019,USA,US,,,,,,,1,1870,"[-81.8095,27.4915]","[-82.0558,27.3367,-81.5635,27.6466]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC163,24527593,,all,63,"Wausau, WI metro area",,,metropolitan area,2019,USA,US,,,,,,,1,9095,"[-89.7348,45.1203]","[-90.317,44.6812,-89.2233,45.5559]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC164,63652585,,all,64,"Waycross, GA micro area",,,metropolitan area,2019,USA,US,,,,,,,1,3801,"[-82.3868,31.0504]","[-82.7011,30.5686,-81.9921,31.5307]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC165,32064233,,all,65,"York, PA metro area",,,metropolitan area,2019,USA,US,,,,,,,1,3074,"[-76.7434,39.9735]","[-77.1374,39.7198,-76.2404,40.2263]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC166,32129769,,all,66,"Youngstown, OH metro area",,,metropolitan area,2019,USA,US,,,,,,,1,6016,"[-80.501,41.2018]","[-81.0867,40.8998,-79.9992,41.5017]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC167,63718121,,all,67,"Weatherford, OK micro area",,,metropolitan area,2019,USA,US,,,,,,,1,3200,"[-99.0045,35.6387]","[-99.3771,35.4642,-98.6232,35.8127]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC168,47334121,,all,68,"Weirton, WV metro area",,,metropolitan area,2019,USA,US,,,,,,,1,2013,"[-80.6923,40.3973]","[-80.9419,40.1551,-80.5177,40.6388]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC169,32195305,,all,69,"Yuba City, CA metro area",,,metropolitan area,2019,USA,US,,,,,,,1,4186,"[-121.6086,39.1886]","[-121.9483,38.7346,-121.0095,39.6395]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC16A,55067369,,all,6A,"Wenatchee, WA metro area",,,metropolitan area,2019,USA,US,,,,,,,1,18643,"[-120.1835,47.8903]","[-121.1808,47.2201,-118.9506,48.5508]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC16B,55132905,,all,6B,"West Plains, MO micro area",,,metropolitan area,2019,USA,US,,,,,,,1,3007,"[-91.8937,36.7786]","[-92.1204,36.4983,-91.6556,37.0562]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC16C,55329513,,all,6C,"Wheeling, WV metro area",,,metropolitan area,2019,USA,US,,,,,,,1,3257,"[-80.8766,39.9552]","[-81.2373,39.7208,-80.5189,40.1861]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC16D,12206825,,all,6D,"Whitewater, WI micro area",,,metropolitan area,2019,USA,US,,,,,,,1,2032,"[-88.5412,42.6678]","[-88.7789,42.4919,-88.3047,42.843]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC16E,32260841,,all,6E,"Yuma, AZ metro area",,,metropolitan area,2019,USA,US,,,,,,,1,17054,"[-113.9364,32.7553]","[-114.8166,32.0386,-113.3332,33.4645]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC16F,32326377,,all,6F,"Zanesville, OH micro area",,,metropolitan area,2019,USA,US,,,,,,,1,2275,"[-81.9625,39.9619]","[-82.234,39.7556,-81.6911,40.1669]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC16G,55395049,,all,6G,"Wichita, KS metro area",,,metropolitan area,2019,USA,US,,,,,,,1,13709,"[-97.1667,37.5889]","[-97.8084,36.9985,-96.5228,38.1751]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC16H,32391913,,all,6H,"Zapata, TX micro area",,,metropolitan area,2019,USA,US,,,,,,,1,3089,"[-99.1717,26.9458]","[-99.4538,26.5717,-98.9542,27.3192]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC16J,55460585,,all,6J,"Wichita Falls, TX metro area",,,metropolitan area,2019,USA,US,,,,,,,1,8354,"[-98.4655,33.804]","[-98.9539,33.3954,-97.9457,34.2125]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC16K,55526121,,all,6K,"Williamsport, PA metro area",,,metropolitan area,2019,USA,US,,,,,,,1,4295,"[-77.0557,41.3335]","[-77.5995,41.0687,-76.4476,41.5969]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC16M,55657193,,all,6M,"Williston, ND micro area",,,metropolitan area,2019,USA,US,,,,,,,1,8370,"[-103.4371,48.2962]","[-104.048,47.9559,-102.828,48.6339]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC16N,55722729,,all,6N,"Willmar, MN micro area",,,metropolitan area,2019,USA,US,,,,,,,1,3167,"[-95.0017,45.1526]","[-95.2554,44.8912,-94.7569,45.413]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC16P,55788265,,all,6P,"Wilmington, NC metro area",,,metropolitan area,2019,USA,US,,,,,,,1,3387,"[-77.8687,34.3317]","[-78.2726,33.9289,-77.5184,34.7326]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC16Q,55853801,,all,6Q,"Wilmington, OH micro area",,,metropolitan area,2019,USA,US,,,,,,,1,1384,"[-83.7912,39.3963]","[-84.0068,39.2228,-83.5763,39.5692]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC16R,55919337,,all,6R,"Wilson, NC micro area",,,metropolitan area,2019,USA,US,,,,,,,1,1192,"[-77.9475,35.7255]","[-78.1921,35.5834,-77.6651,35.8672]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC16S,55984873,,all,6S,"Winchester, VA metro area",,,metropolitan area,2019,USA,US,,,,,,,1,3582,"[-78.4914,39.2743]","[-78.9799,39.008,-78.0332,39.5397]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC16T,56050409,,all,6T,"Winnemucca, NV micro area",,,metropolitan area,2019,USA,US,,,,,,,1,33453,"[-118.1618,41.2646]","[-119.3314,40.5261,-117.0176,42.0004]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC16V,52970217,,all,6V,"Winona, MN micro area",,,metropolitan area,2019,USA,US,,,,,,,1,2308,"[-91.795,44.0197]","[-92.0795,43.8468,-91.2841,44.1932]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC16W,53035753,,all,6W,"Winston, NC metro area",,,metropolitan area,2019,USA,US,,,,,,,1,6555,"[-80.3687,36.0292]","[-80.8816,35.5042,-80.0273,36.5507]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC16X,53101289,,all,6X,"Wisconsin Rapids, WI micro area",,,metropolitan area,2019,USA,US,,,,,,,1,2936,"[-90.0211,44.467]","[-90.318,44.2477,-89.7244,44.6854]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC16Y,31671017,,all,6Y,"Woodward, OK micro area",,,metropolitan area,2019,USA,US,,,,,,,1,7982,"[-99.4807,36.3314]","[-100.0039,35.842,-98.9558,36.8196]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC16Z,31736553,,all,6Z,"Wooster, OH micro area",,,metropolitan area,2019,USA,US,,,,,,,1,1907,"[-81.8872,40.8294]","[-82.1293,40.6667,-81.6476,40.9918]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC170,31802089,,all,70,"Worcester, MA metro area",,,metropolitan area,2019,USA,US,,,,,,,1,7356,"[-71.8772,42.1803]","[-72.3159,41.6343,-71.478,42.7216]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC171,31867625,,all,71,"Worthington, MN micro area",,,metropolitan area,2019,USA,US,,,,,,,1,2588,"[-95.7532,43.6746]","[-96.0538,43.4999,-95.452,43.8491]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC172,31933161,,all,72,"Yakima, WA metro area",,,metropolitan area,2019,USA,US,,,,,,,1,16168,"[-120.6489,46.567]","[-121.5231,46.0402,-119.8655,47.0887]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC173,31998697,,all,73,"Yankton, SD micro area",,,metropolitan area,2019,USA,US,,,,,,,1,1886,"[-97.398,42.9852]","[-97.6375,42.7997,-97.1602,43.17]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC174,52708073,,all,74,"Mount Vernon, WA metro area",,,metropolitan area,2019,USA,US,,,,,,,1,6842,"[-121.7629,48.4768]","[-122.7407,48.2959,-120.6861,48.657]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC175,52773609,,all,75,"Muncie, IN metro area",,,metropolitan area,2019,USA,US,,,,,,,1,1344,"[-85.3965,40.2278]","[-85.5789,40.0764,-85.2144,40.3795]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC176,52839145,,all,76,"Murray, KY micro area",,,metropolitan area,2019,USA,US,,,,,,,1,1327,"[-88.2703,36.624]","[-88.4891,36.4971,-88.0325,36.7507]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC177,52904681,,all,77,"Muscatine, IA micro area",,,metropolitan area,2019,USA,US,,,,,,,1,1554,"[-91.077,41.4663]","[-91.3693,41.3336,-90.7837,41.5984]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC178,56181481,,all,78,"Newberry, SC micro area",,,metropolitan area,2019,USA,US,,,,,,,1,2033,"[-81.6234,34.3026]","[-81.945,34.0708,-81.3169,34.5337]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC179,53560041,,all,79,"Muskegon, MI metro area",,,metropolitan area,2019,USA,US,,,,,,,1,1877,"[-86.2105,43.2955]","[-86.4613,43.1174,-85.7904,43.4725]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC17A,53625577,,all,7A,"Muskogee, OK micro area",,,metropolitan area,2019,USA,US,,,,,,,1,2683,"[-95.4202,35.5603]","[-95.7663,35.2616,-95.0499,35.8567]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC17B,53691113,,all,7B,"Myrtle Beach, SC metro area",,,metropolitan area,2019,USA,US,,,,,,,1,6272,"[-79.0099,33.9714]","[-79.3391,33.5691,-77.9314,34.3718]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC17C,53756649,,all,7C,"Nacogdoches, TX micro area",,,metropolitan area,2019,USA,US,,,,,,,1,2995,"[-94.5951,31.5346]","[-94.9782,31.2228,-94.3,31.8456]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC17D,53822185,,all,7D,"Napa, CA metro area",,,metropolitan area,2019,USA,US,,,,,,,1,2605,"[-122.3261,38.5106]","[-122.6464,38.1549,-122.0614,38.8642]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC17E,52445929,,all,7E,"Naples, FL metro area",,,metropolitan area,2019,USA,US,,,,,,,1,5879,"[-81.3446,26.1608]","[-81.8459,25.803,-80.8727,26.5171]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC17F,53887721,,all,7F,"Nashville, TN metro area",,,metropolitan area,2019,USA,US,,,,,,,1,18545,"[-86.7969,36.0328]","[-87.5668,35.4082,-85.7786,36.6524]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC17G,53953257,,all,7G,"Natchez, MS micro area",,,metropolitan area,2019,USA,US,,,,,,,1,3764,"[-91.566,31.3671]","[-91.8674,30.9704,-91.1538,31.7621]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC17H,54084329,,all,7H,"Natchitoches, LA micro area",,,metropolitan area,2019,USA,US,,,,,,,1,3966,"[-93.2049,31.7484]","[-93.4417,31.3466,-92.7164,32.1485]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC17J,54149865,,all,7J,"New Bern, NC metro area",,,metropolitan area,2019,USA,US,,,,,,,1,4856,"[-77.3115,35.1]","[-77.731,34.7803,-76.468,35.4184]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC17K,56247017,,all,7K,"New Castle, IN micro area",,,metropolitan area,2019,USA,US,,,,,,,1,1335,"[-85.3884,39.9319]","[-85.5969,39.7865,-85.2003,40.0771]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC17M,56312553,,all,7M,"New Castle, PA micro area",,,metropolitan area,2019,USA,US,,,,,,,1,1242,"[-80.3425,40.9907]","[-80.5193,40.8513,-80.0983,41.1282]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC17N,56378089,,all,7N,"New Haven, CT metro area",,,metropolitan area,2019,USA,US,,,,,,,1,2136,"[-72.9093,41.4085]","[-73.3271,41.1718,-72.5365,41.6443]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC17P,56443625,,all,7P,"New Orleans, LA metro area",,,metropolitan area,2019,USA,US,,,,,,,1,10993,"[-90.0054,29.7179]","[-90.9637,28.9175,-88.8201,30.712]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC17Q,56509161,,all,7Q,"New Philadelphia, OH micro area",,,metropolitan area,2019,USA,US,,,,,,,1,1946,"[-81.4895,40.4412]","[-81.7123,40.2143,-81.2647,40.6669]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC17R,56574697,,all,7R,"Newport, OR micro area",,,metropolitan area,2019,USA,US,,,,,,,1,3596,"[-123.8309,44.6613]","[-124.1149,44.2751,-123.5959,45.0458]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC17S,56640233,,all,7S,"Newport, TN micro area",,,metropolitan area,2019,USA,US,,,,,,,1,1419,"[-83.0943,35.948]","[-83.3168,35.713,-82.8961,36.1824]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC17V,56705769,,all,7V,"New Ulm, MN micro area",,,metropolitan area,2019,USA,US,,,,,,,1,2233,"[-94.6523,44.3034]","[-95.1088,44.1077,-94.3688,44.4982]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC17W,56771305,,all,7W,"New York, NY metro area",,,metropolitan area,2019,USA,US,,,,,,,1,23501,"[-74.7035,40.5781]","[-75.3592,39.5,-71.8563,41.6019]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC17X,54018793,,all,7X,"Niles, MI metro area",,,metropolitan area,2019,USA,US,,,,,,,1,2020,"[-86.3892,42.0019]","[-86.825,41.7595,-86.2228,42.2435]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC17Y,56836841,,all,7Y,"Nogales, AZ micro area",,,metropolitan area,2019,USA,US,,,,,,,1,3771,"[-110.8121,31.5298]","[-111.3669,31.3322,-110.4522,31.7317]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC17Z,56902377,,all,7Z,"Norfolk, NE micro area",,,metropolitan area,2019,USA,US,,,,,,,1,5513,"[-97.6016,42.0915]","[-97.835,41.7422,-97.0193,42.4388]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC180,56967913,,all,80,"North Platte, NE micro area",,,metropolitan area,2019,USA,US,,,,,,,1,13812,"[-100.7527,41.2256]","[-101.4073,40.6978,-100.2233,41.7436]"
